id,image path,caption,page number,chapter number,chapter name,book name,Author
,/Users/ohyoungmo/Bauhausorbits/06_Grundbegriffe_der_neuen_gestaltenden_Kunst_1925/06_Grundbegriffe_der_neuen_gestaltenden_Kunst_1925_44pg.png,Das Elementare ausdrucksmittel der malerei,44,-,-,Grundbegriffe der neuen Gestaltenden Kunst,Theo van Doesburg
,/Users/ohyoungmo/Bauhausorbits/06_Grundbegriffe_der_neuen_gestaltenden_Kunst_1925/06_Grundbegriffe_der_neuen_gestaltenden_Kunst_1925_45pg(1).png,Das Elementare ausdrucksmittel der Plastik,45,-,-,Grundbegriffe der neuen Gestaltenden Kunst,Theo van Doesburg
,/Users/ohyoungmo/Bauhausorbits/06_Grundbegriffe_der_neuen_gestaltenden_Kunst_1925/06_Grundbegriffe_der_neuen_gestaltenden_Kunst_1925_45pg(2).png,Die Elementare ausdrucksmittel der Architektur,45,-,-,Grundbegriffe der neuen Gestaltenden Kunst,Theo van Doesburg
,/Users/ohyoungmo/Bauhausorbits/06_Grundbegriffe_der_neuen_gestaltenden_Kunst_1925/06_Grundbegriffe_der_neuen_gestaltenden_Kunst_1925_46pg.png,Synthetische Konstrucktion der verschiedenen Elementaren Gestaltungsmittel,46,-,-,Grundbegriffe der neuen Gestaltenden Kunst,Theo van Doesburg
,/Users/ohyoungmo/Bauhausorbits/06_Grundbegriffe_der_neuen_gestaltenden_Kunst_1925/06_Grundbegriffe_der_neuen_gestaltenden_Kunst_1925_47pg(1).png,Ästhetische Transfiguration eines Gegenstandes,47,-,-,Grundbegriffe der neuen Gestaltenden Kunst,Theo van Doesburg
,/Users/ohyoungmo/Bauhausorbits/06_Grundbegriffe_der_neuen_gestaltenden_Kunst_1925/06_Grundbegriffe_der_neuen_gestaltenden_Kunst_1925_47pg(2).png,Ästhetische Transfiguration eines Gegenstandes,47,-,-,Grundbegriffe der neuen Gestaltenden Kunst,Theo van Doesburg
,/Users/ohyoungmo/Bauhausorbits/06_Grundbegriffe_der_neuen_gestaltenden_Kunst_1925/06_Grundbegriffe_der_neuen_gestaltenden_Kunst_1925_47pg(3).png,Ästhetische Transfiguration eines Gegenstandes,47,-,-,Grundbegriffe der neuen Gestaltenden Kunst,Theo van Doesburg
,/Users/ohyoungmo/Bauhausorbits/06_Grundbegriffe_der_neuen_gestaltenden_Kunst_1925/06_Grundbegriffe_der_neuen_gestaltenden_Kunst_1925_47pg(4).png,Ästhetische Transfiguration eines Gegenstandes,47,-,-,Grundbegriffe der neuen Gestaltenden Kunst,Theo van Doesburg
,/Users/ohyoungmo/Bauhausorbits/06_Grundbegriffe_der_neuen_gestaltenden_Kunst_1925/06_Grundbegriffe_der_neuen_gestaltenden_Kunst_1925_48pg(1).png,"Theo van Doesburg(1921), Mit elemetaren mitteln konstruierte kompositionen",48,-,-,Grundbegriffe der neuen Gestaltenden Kunst,Theo van Doesburg
,/Users/ohyoungmo/Bauhausorbits/06_Grundbegriffe_der_neuen_gestaltenden_Kunst_1925/06_Grundbegriffe_der_neuen_gestaltenden_Kunst_1925_49pg(1).png,"Theo van Doesburg(1921), Mit elemetaren mitteln konstruierte kompositionen",49,-,-,Grundbegriffe der neuen Gestaltenden Kunst,Theo van Doesburg
,/Users/ohyoungmo/Bauhausorbits/06_Grundbegriffe_der_neuen_gestaltenden_Kunst_1925/06_Grundbegriffe_der_neuen_gestaltenden_Kunst_1925_50pg(1).png,"Theo van Doesburg(1921), Mit elemetaren mitteln konstruierte kompositionen",50,-,-,Grundbegriffe der neuen Gestaltenden Kunst,Theo van Doesburg
,/Users/ohyoungmo/Bauhausorbits/06_Grundbegriffe_der_neuen_gestaltenden_Kunst_1925/06_Grundbegriffe_der_neuen_gestaltenden_Kunst_1925_51pg(1).png,"Theo van Doesburg, Zeichnung(1906)",51,-,-,Grundbegriffe der neuen Gestaltenden Kunst,Theo van Doesburg
