id,image path,caption,page number,chapter number,chapter name,book name,Author
,/Users/ohyoungmo/Bauhausorbits/09_PointLinetoPlane/09_PointLinetoPlane_33pg.png,no discription,33,,Point,PointLinetoPlane by Wassily Kandinsky,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/09_PointLinetoPlane/09_PointLinetoPlane_35pg.png,example of poit forms,35,,Point,PointLinetoPlane by Wassily Kandinsky,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/09_PointLinetoPlane/09_PointLinetoPlane_40pg.png,no discription,40,,Point,PointLinetoPlane by Wassily Kandinsky,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/09_PointLinetoPlane/09_PointLinetoPlane_43pg.png,"Star cluster of Hercules(Newcomb-Engelmann´s Popul. Astronomie, Leipzig, 1921)",43,,Point,PointLinetoPlane by Wassily Kandinsky,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/09_PointLinetoPlane/09_PointLinetoPlane_45pg.png,"Nitrate-forming nodule, enlarged 100times",45,,Point,PointLinetoPlane by Wassily Kandinsky,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/09_PointLinetoPlane/09_PointLinetoPlane_46pg.png,Ling-ying-si Gate,46,,Point,PointLinetoPlane by Wassily Kandinsky,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/09_PointLinetoPlane/09_PointLinetoPlane_47pg.png,Pagora of the Dragon Beauty in Shanghai,47,,Point,PointLinetoPlane by Wassily Kandinsky,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/09_PointLinetoPlane/09_PointLinetoPlane_48pg.png,Graphic diagram of the leap show in the photograph opposite,48,,Point,PointLinetoPlane by Wassily Kandinsky,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/09_PointLinetoPlane/09_PointLinetoPlane_49pg.png,A leap of the dancer Palucca,49,,Point,PointLinetoPlane by Wassily Kandinsky,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/09_PointLinetoPlane/09_PointLinetoPlane_51pg.png,The above music translated into point,51,,Point,PointLinetoPlane by Wassily Kandinsky,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/09_PointLinetoPlane/09_PointLinetoPlane_52g.png,The above music translated into point,52,,Point,PointLinetoPlane by Wassily Kandinsky,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/09_PointLinetoPlane/09_PointLinetoPlane_52pg.png,The above music translated into point,52,,Point,PointLinetoPlane by Wassily Kandinsky,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/09_PointLinetoPlane/09_PointLinetoPlane_53pg.png,Theme 2 translated into points,53,,Point,PointLinetoPlane by Wassily Kandinsky,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/09_PointLinetoPlane/09_PointLinetoPlane_59pg.png,Concentric compelx of points of free form,59,,Line,PointLinetoPlane by Wassily Kandinsky,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/09_PointLinetoPlane/09_PointLinetoPlane_60pg.png,a large pint formed out of small points(spray technique),60,,Line,PointLinetoPlane by Wassily Kandinsky,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/09_PointLinetoPlane/09_PointLinetoPlane_67pg(1).png,Basic tzpes of geometric straight lines,67,,Line,PointLinetoPlane by Wassily Kandinsky,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/09_PointLinetoPlane/09_PointLinetoPlane_67pg(2).png,Diagram of basic tzpes,67,,Line,PointLinetoPlane by Wassily Kandinsky,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/09_PointLinetoPlane/09_PointLinetoPlane_68pg(1).png,Diagram of deviations in temperature,68,,Line,PointLinetoPlane by Wassily Kandinsky,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/09_PointLinetoPlane/09_PointLinetoPlane_68pg(2).png,Condensation,68,,Line,PointLinetoPlane by Wassily Kandinsky,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/09_PointLinetoPlane/09_PointLinetoPlane_68pg(3).png,Circle as result of condensation,68,,Line,PointLinetoPlane by Wassily Kandinsky,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/09_PointLinetoPlane/09_PointLinetoPlane_69pg(1).png,"Free straight lines, centric",69,,Line,PointLinetoPlane by Wassily Kandinsky,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/09_PointLinetoPlane/09_PointLinetoPlane_69pg(2).png,"Free straight lines, acentric",69,,Line,PointLinetoPlane by Wassily Kandinsky,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/09_PointLinetoPlane/09_PointLinetoPlane_71pg(1).png,no discription,71,,Line,PointLinetoPlane by Wassily Kandinsky,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/09_PointLinetoPlane/09_PointLinetoPlane_72pg(1).png,Graphic represntation of the descent,72,,Line,PointLinetoPlane by Wassily Kandinsky,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/09_PointLinetoPlane/09_PointLinetoPlane_74pg(1).png,prototzpe of linear expression,74,,Line,PointLinetoPlane by Wassily Kandinsky,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/09_PointLinetoPlane/09_PointLinetoPlane_77pg(1).png,The simplest forms of angular lines,77,,Line,PointLinetoPlane by Wassily Kandinsky,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/09_PointLinetoPlane/09_PointLinetoPlane_78pg(1).png,Examples of angular lines,78,,Line,PointLinetoPlane by Wassily Kandinsky,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/09_PointLinetoPlane/09_PointLinetoPlane_79pg(1).png,no discription,79,,Line,PointLinetoPlane by Wassily Kandinsky,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/09_PointLinetoPlane/09_PointLinetoPlane_79pg(2).png,no discription,79,,Line,PointLinetoPlane by Wassily Kandinsky,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/09_PointLinetoPlane/09_PointLinetoPlane_81pg(1).png,System of typical angles,81,,Line,PointLinetoPlane by Wassily Kandinsky,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/09_PointLinetoPlane/09_PointLinetoPlane_81pg(2).png,angle measurements,81,,Line,PointLinetoPlane by Wassily Kandinsky,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/09_PointLinetoPlane/09_PointLinetoPlane_82pg(1).png,Acute angle,82,,Line,PointLinetoPlane by Wassily Kandinsky,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/09_PointLinetoPlane/09_PointLinetoPlane_82pg(2).png,right angle,82,,Line,PointLinetoPlane by Wassily Kandinsky,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/09_PointLinetoPlane/09_PointLinetoPlane_82pg(3).png,obtuse angle,82,,Line,PointLinetoPlane by Wassily Kandinsky,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/09_PointLinetoPlane/09_PointLinetoPlane_86pg(1).png,Free many angled lines,86,,Line,PointLinetoPlane by Wassily Kandinsky,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/09_PointLinetoPlane/09_PointLinetoPlane_88pg(1).png,Tensions of straight and curved lines,88,,Line,PointLinetoPlane by Wassily Kandinsky,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/09_PointLinetoPlane/09_PointLinetoPlane_88pg(2).png,the primarz contrasting pair of lines,88,,Line,PointLinetoPlane by Wassily Kandinsky,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/09_PointLinetoPlane/09_PointLinetoPlane_89pg(1).png,Developing circle,89,,Line,PointLinetoPlane by Wassily Kandinsky,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/09_PointLinetoPlane/09_PointLinetoPlane_89pg(2).png,Developing spiral,89,,Line,PointLinetoPlane by Wassily Kandinsky,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/09_PointLinetoPlane/09_PointLinetoPlane_90pg(1).png,the primarz contrasting pair of planes,90,,Line,PointLinetoPlane by Wassily Kandinsky,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/09_PointLinetoPlane/09_PointLinetoPlane_92pg(1).png,no discription,92,,Line,PointLinetoPlane by Wassily Kandinsky,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/09_PointLinetoPlane/09_PointLinetoPlane_93pg(1).png,wave like line,93,,Line,PointLinetoPlane by Wassily Kandinsky,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/09_PointLinetoPlane/09_PointLinetoPlane_93pg(2).png,no discription,93,,Line,PointLinetoPlane by Wassily Kandinsky,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/09_PointLinetoPlane/09_PointLinetoPlane_94pg(1).png,curved free wave like,94,,Line,PointLinetoPlane by Wassily Kandinsky,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/09_PointLinetoPlane/09_PointLinetoPlane_94pg(2).png,curved free wave like,94,,Line,PointLinetoPlane by Wassily Kandinsky,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/09_PointLinetoPlane/09_PointLinetoPlane_95pg(1).png,curved free wave like,95,,Line,PointLinetoPlane by Wassily Kandinsky,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/09_PointLinetoPlane/09_PointLinetoPlane_96pg(1).png,curved free wave like,96,,Line,PointLinetoPlane by Wassily Kandinsky,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/09_PointLinetoPlane/09_PointLinetoPlane_96pg(2).png,curved free wave like,96,,Line,PointLinetoPlane by Wassily Kandinsky,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/09_PointLinetoPlane/09_PointLinetoPlane_97pg(1).png,Geometric curve in ascent,97,,Line,PointLinetoPlane by Wassily Kandinsky,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/09_PointLinetoPlane/09_PointLinetoPlane_97pg(2).png,"The smae, with uniformly decreasing emphasis whereby heightened tension of ascent is attained",97,,Line,PointLinetoPlane by Wassily Kandinsky,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/09_PointLinetoPlane/09_PointLinetoPlane_98pg(1).png,spontaneous accentuations of a free curved line,98,,Line,PointLinetoPlane by Wassily Kandinsky,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/09_PointLinetoPlane/09_PointLinetoPlane_102pg(1).png,Some simple examples of rhythm,102,,Line,PointLinetoPlane by Wassily Kandinsky,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/09_PointLinetoPlane/09_PointLinetoPlane_103pg(1).png,no discription,103,,Line,PointLinetoPlane by Wassily Kandinsky,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/09_PointLinetoPlane/09_PointLinetoPlane_103pg(2).png,no discription,103,,Line,PointLinetoPlane by Wassily Kandinsky,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/09_PointLinetoPlane/09_PointLinetoPlane_103pg(3).png,no discription,103,,Line,PointLinetoPlane by Wassily Kandinsky,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/09_PointLinetoPlane/09_PointLinetoPlane_104pg(1).png,Contrasting combination of a curved line with an angular line. The characteristics of both acquire a strengthend sound,104,,Line,PointLinetoPlane by Wassily Kandinsky,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/09_PointLinetoPlane/09_PointLinetoPlane_104pg(2).png,curved lines running along with each other,104,,Line,PointLinetoPlane by Wassily Kandinsky,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/09_PointLinetoPlane/09_PointLinetoPlane_105pg(1).png,running apart,105,,Line,PointLinetoPlane by Wassily Kandinsky,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/09_PointLinetoPlane/09_PointLinetoPlane_110pg(1).png,Diagram of a sailing vessel.,110,,Line,PointLinetoPlane by Wassily Kandinsky,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/09_PointLinetoPlane/09_PointLinetoPlane_110pg(2).png,Rectification of the cirve of an electrical current in graphic representation,110,,Line,PointLinetoPlane by Wassily Kandinsky,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/09_PointLinetoPlane/09_PointLinetoPlane_111pg(1).png,Framwork of a motor freightship,111,,Line,PointLinetoPlane by Wassily Kandinsky,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/09_PointLinetoPlane/09_PointLinetoPlane_112pg(1).png,"Radio tower, Seen from below",112,,Line,PointLinetoPlane by Wassily Kandinsky,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/09_PointLinetoPlane/09_PointLinetoPlane_113pg(1).png,Forest of masts,113,,Line,PointLinetoPlane by Wassily Kandinsky,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/09_PointLinetoPlane/09_PointLinetoPlane_114pg(1).png,A room of the constructivist Exhibition in Moscow,114,,Line,PointLinetoPlane by Wassily Kandinsky,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/09_PointLinetoPlane/09_PointLinetoPlane_116pg(1).png,Trichites - Hair like crystals,116,,Line,PointLinetoPlane by Wassily Kandinsky,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/09_PointLinetoPlane/09_PointLinetoPlane_117pg(1).png,Diagram of leaf positions,117,,Line,PointLinetoPlane by Wassily Kandinsky,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/09_PointLinetoPlane/09_PointLinetoPlane_117pg(2).png,Swimming movements of plants created by flagellation,117,,Line,PointLinetoPlane by Wassily Kandinsky,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/09_PointLinetoPlane/09_PointLinetoPlane_118pg(1).png,Loose ligament tissue of the rat,118,,Line,PointLinetoPlane by Wassily Kandinsky,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/09_PointLinetoPlane/09_PointLinetoPlane_119pg(1).png,Blossom of the Clematis,119,,Line,PointLinetoPlane by Wassily Kandinsky,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/09_PointLinetoPlane/09_PointLinetoPlane_120pg(1).png,Line formation of a Stroke of lighting,120,,Line,PointLinetoPlane by Wassily Kandinsky,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/09_PointLinetoPlane/09_PointLinetoPlane_122pg(1).png,Diagram of one of the extremities of a vertevrate,122,,Line,PointLinetoPlane by Wassily Kandinsky,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/09_PointLinetoPlane/09_PointLinetoPlane_136pg(1).png,Resisting forces of the 4 sides of a squre,136,,Basic Plane,PointLinetoPlane by Wassily Kandinsky,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/09_PointLinetoPlane/09_PointLinetoPlane_137pg(1).png,External expression of the squres 4 angles of 90 dgree each,137,,Basic Plane,PointLinetoPlane by Wassily Kandinsky,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/09_PointLinetoPlane/09_PointLinetoPlane_137pg(2).png,Inner expression of the square,137,,Basic Plane,PointLinetoPlane by Wassily Kandinsky,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/09_PointLinetoPlane/09_PointLinetoPlane_139pg(1).png,Diagonal axis,139,,Basic Plane,PointLinetoPlane by Wassily Kandinsky,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/09_PointLinetoPlane/09_PointLinetoPlane_140pg(1).png,Tensions from the center,140,,Basic Plane,PointLinetoPlane by Wassily Kandinsky,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/09_PointLinetoPlane/09_PointLinetoPlane_141pg(1).png,Distribution of weight,141,,Basic Plane,PointLinetoPlane by Wassily Kandinsky,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/09_PointLinetoPlane/09_PointLinetoPlane_142pg(1).png,Harmonious diagonal,142,,Basic Plane,PointLinetoPlane by Wassily Kandinsky,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/09_PointLinetoPlane/09_PointLinetoPlane_142pg(2).png,Disharmonius diagonal,142,,Basic Plane,PointLinetoPlane by Wassily Kandinsky,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/09_PointLinetoPlane/09_PointLinetoPlane_144pg(1).png,vertical position warm rest,144,,Basic Plane,PointLinetoPlane by Wassily Kandinsky,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/09_PointLinetoPlane/09_PointLinetoPlane_144pg(2).png,Horzontal position cold rest,144,,Basic Plane,PointLinetoPlane by Wassily Kandinsky,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/09_PointLinetoPlane/09_PointLinetoPlane_145pg(1).png,Diagonal position disharmonius,145,,Basic Plane,PointLinetoPlane by Wassily Kandinsky,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/09_PointLinetoPlane/09_PointLinetoPlane_145pg(2).png,Diagonal position harmonious,145,,Basic Plane,PointLinetoPlane by Wassily Kandinsky,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/09_PointLinetoPlane/09_PointLinetoPlane_149pg(1).png,Obstinacy with forebearance,149,,Basic Plane,PointLinetoPlane by Wassily Kandinsky,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/09_PointLinetoPlane/09_PointLinetoPlane_149pg(2).png,Obstinacy in stiff tension,149,,Basic Plane,PointLinetoPlane by Wassily Kandinsky,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/09_PointLinetoPlane/09_PointLinetoPlane_150pg(1).png,Inner paralle of lyrical sound,150,,Basic Plane,PointLinetoPlane by Wassily Kandinsky,"Walter Gropius, Moholy-Nagy"
