id,image path,caption,page number,chapter number,chapter name,book name,Author
,C:\Users\kman\Desktop\lightweight_setup\database\Bauhausorbits\_mechanization\Mechanization Takes Command_ A Contributio - Siegfried G_Page_032_Image_0001,This publication has not been tagged.,-,-,-,Mechanization Takes Command: A Contribution to Anonymous History,Sigfried Giedion
,C:\Users\kman\Desktop\lightweight_setup\database\Bauhausorbits\_mechanization\Mechanization Takes Command_ A Contributio - Siegfried G_Page_032_Image_0002,This publication has not been tagged.,-,-,-,Mechanization Takes Command: A Contribution to Anonymous History,Sigfried Giedion
,C:\Users\kman\Desktop\lightweight_setup\database\Bauhausorbits\_mechanization\Mechanization Takes Command_ A Contributio - Siegfried G_Page_032_Image_0003,This publication has not been tagged.,-,-,-,Mechanization Takes Command: A Contribution to Anonymous History,Sigfried Giedion
,C:\Users\kman\Desktop\lightweight_setup\database\Bauhausorbits\_mechanization\Mechanization Takes Command_ A Contributio - Siegfried G_Page_032_Image_0004,This publication has not been tagged.,-,-,-,Mechanization Takes Command: A Contribution to Anonymous History,Sigfried Giedion
,C:\Users\kman\Desktop\lightweight_setup\database\Bauhausorbits\_mechanization\Mechanization Takes Command_ A Contributio - Siegfried G_Page_032_Image_0005,This publication has not been tagged.,-,-,-,Mechanization Takes Command: A Contribution to Anonymous History,Sigfried Giedion
,C:\Users\kman\Desktop\lightweight_setup\database\Bauhausorbits\_mechanization\Mechanization Takes Command_ A Contributio - Siegfried G_Page_032_Image_0006,This publication has not been tagged.,-,-,-,Mechanization Takes Command: A Contribution to Anonymous History,Sigfried Giedion
,C:\Users\kman\Desktop\lightweight_setup\database\Bauhausorbits\_mechanization\Mechanization Takes Command_ A Contributio - Siegfried G_Page_032_Image_0007,This publication has not been tagged.,-,-,-,Mechanization Takes Command: A Contribution to Anonymous History,Sigfried Giedion
,C:\Users\kman\Desktop\lightweight_setup\database\Bauhausorbits\_mechanization\Mechanization Takes Command_ A Contributio - Siegfried G_Page_032_Image_0008,This publication has not been tagged.,-,-,-,Mechanization Takes Command: A Contribution to Anonymous History,Sigfried Giedion
,C:\Users\kman\Desktop\lightweight_setup\database\Bauhausorbits\_mechanization\Mechanization Takes Command_ A Contributio - Siegfried G_Page_032_Image_0009,This publication has not been tagged.,-,-,-,Mechanization Takes Command: A Contribution to Anonymous History,Sigfried Giedion
,C:\Users\kman\Desktop\lightweight_setup\database\Bauhausorbits\_mechanization\Mechanization Takes Command_ A Contributio - Siegfried G_Page_032_Image_0010,This publication has not been tagged.,-,-,-,Mechanization Takes Command: A Contribution to Anonymous History,Sigfried Giedion
,C:\Users\kman\Desktop\lightweight_setup\database\Bauhausorbits\_mechanization\Mechanization Takes Command_ A Contributio - Siegfried G_Page_032_Image_0011,This publication has not been tagged.,-,-,-,Mechanization Takes Command: A Contribution to Anonymous History,Sigfried Giedion
,C:\Users\kman\Desktop\lightweight_setup\database\Bauhausorbits\_mechanization\Mechanization Takes Command_ A Contributio - Siegfried G_Page_032_Image_0012,This publication has not been tagged.,-,-,-,Mechanization Takes Command: A Contribution to Anonymous History,Sigfried Giedion
,C:\Users\kman\Desktop\lightweight_setup\database\Bauhausorbits\_mechanization\Mechanization Takes Command_ A Contributio - Siegfried G_Page_032_Image_0013,This publication has not been tagged.,-,-,-,Mechanization Takes Command: A Contribution to Anonymous History,Sigfried Giedion
,C:\Users\kman\Desktop\lightweight_setup\database\Bauhausorbits\_mechanization\Mechanization Takes Command_ A Contributio - Siegfried G_Page_032_Image_0014,This publication has not been tagged.,-,-,-,Mechanization Takes Command: A Contribution to Anonymous History,Sigfried Giedion
,C:\Users\kman\Desktop\lightweight_setup\database\Bauhausorbits\_mechanization\Mechanization Takes Command_ A Contributio - Siegfried G_Page_032_Image_0015,This publication has not been tagged.,-,-,-,Mechanization Takes Command: A Contribution to Anonymous History,Sigfried Giedion
