id,image path,caption,page number,chapter number,chapter name,book name,Author
,/Users/ohyoungmo/Bauhausorbits/_mechanization/Mechanization Takes Command_ A Contributio - Siegfried G_Page_725_Image_0001.dds ,-,-,-,-,Mechanization Takes Command: A Contribution to Anonymous History,Sigfried Giedion
,/Users/ohyoungmo/Bauhausorbits/_mechanization/Mechanization Takes Command_ A Contributio - Siegfried G_Page_725_Image_0001.dds ,-,-,-,-,Mechanization Takes Command: A Contribution to Anonymous History,Sigfried Giedion
,/Users/ohyoungmo/Bauhausorbits/_mechanization/Mechanization Takes Command_ A Contributio - Siegfried G_Page_725_Image_0001.dds ,-,-,-,-,Mechanization Takes Command: A Contribution to Anonymous History,Sigfried Giedion
,/Users/ohyoungmo/Bauhausorbits/_mechanization/Mechanization Takes Command_ A Contributio - Siegfried G_Page_725_Image_0001.dds ,-,-,-,-,Mechanization Takes Command: A Contribution to Anonymous History,Sigfried Giedion
,/Users/ohyoungmo/Bauhausorbits/_mechanization/Mechanization Takes Command_ A Contributio - Siegfried G_Page_725_Image_0001.dds ,-,-,-,-,Mechanization Takes Command: A Contribution to Anonymous History,Sigfried Giedion
,/Users/ohyoungmo/Bauhausorbits/_mechanization/Mechanization Takes Command_ A Contributio - Siegfried G_Page_725_Image_0001.dds ,-,-,-,-,Mechanization Takes Command: A Contribution to Anonymous History,Sigfried Giedion
,/Users/ohyoungmo/Bauhausorbits/_mechanization/Mechanization Takes Command_ A Contributio - Siegfried G_Page_725_Image_0001.dds ,-,-,-,-,Mechanization Takes Command: A Contribution to Anonymous History,Sigfried Giedion
,/Users/ohyoungmo/Bauhausorbits/_mechanization/Mechanization Takes Command_ A Contributio - Siegfried G_Page_725_Image_0001.dds ,-,-,-,-,Mechanization Takes Command: A Contribution to Anonymous History,Sigfried Giedion
,/Users/ohyoungmo/Bauhausorbits/_mechanization/Mechanization Takes Command_ A Contributio - Siegfried G_Page_725_Image_0001.dds ,-,-,-,-,Mechanization Takes Command: A Contribution to Anonymous History,Sigfried Giedion
,/Users/ohyoungmo/Bauhausorbits/_mechanization/Mechanization Takes Command_ A Contributio - Siegfried G_Page_725_Image_0001.dds ,-,-,-,-,Mechanization Takes Command: A Contribution to Anonymous History,Sigfried Giedion
,/Users/ohyoungmo/Bauhausorbits/_mechanization/Mechanization Takes Command_ A Contributio - Siegfried G_Page_725_Image_0001.dds ,-,-,-,-,Mechanization Takes Command: A Contribution to Anonymous History,Sigfried Giedion
,/Users/ohyoungmo/Bauhausorbits/_mechanization/Mechanization Takes Command_ A Contributio - Siegfried G_Page_725_Image_0001.dds ,-,-,-,-,Mechanization Takes Command: A Contribution to Anonymous History,Sigfried Giedion
,/Users/ohyoungmo/Bauhausorbits/_mechanization/Mechanization Takes Command_ A Contributio - Siegfried G_Page_725_Image_0001.dds ,-,-,-,-,Mechanization Takes Command: A Contribution to Anonymous History,Sigfried Giedion
,/Users/ohyoungmo/Bauhausorbits/_mechanization/Mechanization Takes Command_ A Contributio - Siegfried G_Page_725_Image_0001.dds ,-,-,-,-,Mechanization Takes Command: A Contribution to Anonymous History,Sigfried Giedion
,/Users/ohyoungmo/Bauhausorbits/_mechanization/Mechanization Takes Command_ A Contributio - Siegfried G_Page_725_Image_0001.dds ,-,-,-,-,Mechanization Takes Command: A Contribution to Anonymous History,Sigfried Giedion
,/Users/ohyoungmo/Bauhausorbits/_mechanization/Mechanization Takes Command_ A Contributio - Siegfried G_Page_725_Image_0001.dds ,-,-,-,-,Mechanization Takes Command: A Contribution to Anonymous History,Sigfried Giedion
,/Users/ohyoungmo/Bauhausorbits/_mechanization/Mechanization Takes Command_ A Contributio - Siegfried G_Page_725_Image_0001.dds ,-,-,-,-,Mechanization Takes Command: A Contribution to Anonymous History,Sigfried Giedion
,/Users/ohyoungmo/Bauhausorbits/_mechanization/Mechanization Takes Command_ A Contributio - Siegfried G_Page_725_Image_0001.dds ,-,-,-,-,Mechanization Takes Command: A Contribution to Anonymous History,Sigfried Giedion
,/Users/ohyoungmo/Bauhausorbits/_mechanization/Mechanization Takes Command_ A Contributio - Siegfried G_Page_725_Image_0001.dds ,-,-,-,-,Mechanization Takes Command: A Contribution to Anonymous History,Sigfried Giedion
,/Users/ohyoungmo/Bauhausorbits/_mechanization/Mechanization Takes Command_ A Contributio - Siegfried G_Page_725_Image_0001.dds ,-,-,-,-,Mechanization Takes Command: A Contribution to Anonymous History,Sigfried Giedion
,/Users/ohyoungmo/Bauhausorbits/_mechanization/Mechanization Takes Command_ A Contributio - Siegfried G_Page_725_Image_0001.dds ,-,-,-,-,Mechanization Takes Command: A Contribution to Anonymous History,Sigfried Giedion
,/Users/ohyoungmo/Bauhausorbits/_mechanization/Mechanization Takes Command_ A Contributio - Siegfried G_Page_725_Image_0001.dds ,-,-,-,-,Mechanization Takes Command: A Contribution to Anonymous History,Sigfried Giedion
,/Users/ohyoungmo/Bauhausorbits/_mechanization/Mechanization Takes Command_ A Contributio - Siegfried G_Page_725_Image_0001.dds ,-,-,-,-,Mechanization Takes Command: A Contribution to Anonymous History,Sigfried Giedion
,/Users/ohyoungmo/Bauhausorbits/_mechanization/Mechanization Takes Command_ A Contributio - Siegfried G_Page_725_Image_0001.dds ,-,-,-,-,Mechanization Takes Command: A Contribution to Anonymous History,Sigfried Giedion
,/Users/ohyoungmo/Bauhausorbits/_mechanization/Mechanization Takes Command_ A Contributio - Siegfried G_Page_725_Image_0001.dds ,-,-,-,-,Mechanization Takes Command: A Contribution to Anonymous History,Sigfried Giedion
,/Users/ohyoungmo/Bauhausorbits/_mechanization/Mechanization Takes Command_ A Contributio - Siegfried G_Page_725_Image_0001.dds ,-,-,-,-,Mechanization Takes Command: A Contribution to Anonymous History,Sigfried Giedion
,/Users/ohyoungmo/Bauhausorbits/_mechanization/Mechanization Takes Command_ A Contributio - Siegfried G_Page_725_Image_0001.dds ,-,-,-,-,Mechanization Takes Command: A Contribution to Anonymous History,Sigfried Giedion
